,city,crimes,engineered_location,northeast_lat,northeast_long,per-capita_crime,population,southwest_lat,southwest_long,state,year
195,TOWSON,12.0,9110475.907949459,39.4210171,-76.563109,1.54377966147485e-05,777313.0,39.371705,-76.6671741,MD,2002.0
196,ELLICOTT CITY,2.0,9102497.125207953,39.3240909,-76.76383,7.830669600557543e-06,255406.0,39.214805,-76.89448,MD,2002.0
197,BALTIMORE,6.0,9060122.298455507,39.3722059,-76.52945279999999,8.941504676406945e-06,671028.0,39.1972069,-76.7115191,MD,2002.0
198,PRESQUE ISLE,2.0,10074309.89879002,46.778737,-67.91443100000001,0.00020710365537951746,9657.0,46.59438400000001,-68.0567449,ME,2002.0
199,LIMESTONE,2.0,10134345.338413568,46.9592388,-67.78922990000001,0.0008340283569641367,2398.0,46.86581210000001,-67.92940390000001,ME,2002.0
200,PORTLAND,8.0,9399855.411548259,43.727658,-70.0769348,0.0001671996154408845,47847.0,43.60636289999999,-70.3460949,ME,2002.0
201,SOUTH PORTLAND,2.0,9404759.013036035,43.6596831,-70.21593,8.445232666159953e-05,23682.0,43.5965319,-70.36869509999998,ME,2002.0
202,WATERVILLE,2.0,9629279.713983353,44.5862859,-69.605736,0.00012623074981065388,15844.0,44.500406,-69.724194,ME,2002.0
203,DOUGLAS,2.0,13512129.570551818,42.650703,-86.188875,0.0008680555555555555,2304.0,42.628152,-86.228313,MI,2002.0
204,ALPENA,2.0,14139046.646822823,45.105954,-83.369186,0.00017496282040066485,11431.0,45.041799,-83.476641,MI,2002.0
205,BENTON HARBOR,2.0,13255285.770157741,42.141749,-86.4109269,0.00012056181807221654,16589.0,42.0925281,-86.477448,MI,2002.0
206,MARSHALL,2.0,12890832.178554151,42.2970521,-84.924265,6.476683937823834e-05,30880.0,42.2248079,-84.9906939,MI,2002.0
207,BATTLE CREEK,2.0,12994752.691989306,42.3594329,-85.131951,3.7061058093208564e-05,53965.0,42.246071,-85.298024,MI,2002.0
208,FLINT,4.0,12959892.354657091,43.079336,-83.6205449,6.519754857217368e-05,61352.0,42.945636,-83.772285,MI,2002.0
209,DAVISON,2.0,12916490.647803035,43.045692,-83.5036449,0.00011159468809284678,17922.0,43.0180619,-83.5330939,MI,2002.0
210,TRAVERSE CITY,4.0,14674449.561482245,44.7825729,-85.550775,6.251562890722681e-05,63984.0,44.7151419,-85.65924,MI,2002.0
211,HILLSDALE,2.0,12591925.496804737,41.9569699,-84.59835600000002,0.00024021138601969732,8326.0,41.89812,-84.67039179999998,MI,2002.0
212,JONESVILLE,2.0,12632141.601756325,41.995033,-84.64848309999998,0.0008463817181548879,2363.0,41.960156,-84.688177,MI,2002.0
213,SOMERSET CENTER,2.0,12600281.164785014,42.0594391,-84.397553,0.00046242774566473987,4325.0,42.0428684,-84.4295678,MI,2002.0
214,OKEMOS,4.0,13000157.998633362,42.7444819,-84.363227,0.0001011199029248932,39557.0,42.682839,-84.462142,MI,2002.0
215,MOUNT PLEASANT,2.0,13658558.861484483,43.6264709,-84.73786700000002,5.5186115173422364e-05,36241.0,43.567944,-84.802802,MI,2002.0
216,PORTAGE,4.0,13046139.73284049,42.245339,-85.52825279999998,8.809990529260181e-05,45403.0,42.1573499,-85.64861090000002,MI,2002.0
217,GRAND RAPIDS,8.0,13539736.682175908,43.0290509,-85.5686459,4.022950935084658e-05,198859.0,42.8836659,-85.7515321,MI,2002.0
218,WYOMING,2.0,13518252.91875396,42.9422069,-85.641131,2.8510741421830675e-05,70149.0,42.850533,-85.78228,MI,2002.0
219,CENTER LINE,2.0,12439865.315591652,42.491751,-83.01584,0.0002318303002202388,8627.0,42.468676,-83.0388569,MI,2002.0
220,NEW BALTIMORE,2.0,12467899.17471071,42.7060588,-82.70596590000002,0.00026705835224996664,7489.0,42.651146,-82.76300390000002,MI,2002.0
221,RICHMOND,2.0,12547860.378304344,42.824056,-82.724259,0.0004039587962027873,4951.0,42.790809,-82.7748679,MI,2002.0
222,WARREN,2.0,12447083.918259835,42.538429,-82.967145,1.4305639998569436e-05,139805.0,42.447055,-83.08688190000002,MI,2002.0
223,MONROE,2.0,12218658.706305042,41.9508681,-83.3335119,1.7661447708868696e-05,113241.0,41.886811,-83.442172,MI,2002.0
224,STANTON,2.0,13567878.152831877,43.305948,-85.063467,4.742370711118488e-05,42173.0,43.2824781,-85.096008,MI,2002.0
225,LAKEVIEW,2.0,13723585.857209068,43.453765,-85.2505328,0.0017777777777777779,1125.0,43.43129879999999,-85.29827990000003,MI,2002.0
226,MUSKEGON,6.0,13908653.965368427,43.269701,-86.16936,0.00014793993638582736,40557.0,43.2033791,-86.343694,MI,2002.0
227,BLOOMFIELD,2.0,12567335.835889162,42.6209951,-83.206327,4.5968557506665444e-05,43508.0,42.5292019,-83.32513990000002,MI,2002.0
228,FARMINGTON,2.0,12532104.472694596,42.470245,-83.350951,0.00018975332068311195,10540.0,42.440557,-83.415663,MI,2002.0
229,ROYAL OAK,4.0,12494789.969855716,42.54032,-83.1107361,6.585554586015575e-05,60739.0,42.4741689,-83.2043801,MI,2002.0
230,AUBURN HILLS,2.0,12621324.541015597,42.7095289,-83.209216,9.970089730807577e-05,20060.0,42.619938,-83.32895,MI,2002.0
231,PORT HURON,4.0,12557790.561167037,43.0412479,-82.3987059,4.2457436419988964e-05,94212.0,42.9368589,-82.46652990000003,MI,2002.0
232,PAW PAW,2.0,13149920.267320378,42.236148,-85.872883,3.7658400647724494e-05,53109.0,42.2005828,-85.91407609999997,MI,2002.0
233,HARTFORD,2.0,13224291.437981972,42.2150089,-86.15686,0.0007987220447284345,2504.0,42.1916461,-86.176568,MI,2002.0
234,CADILLAC,2.0,14287371.223528534,44.2813299,-85.3763169,0.00019778481012658228,10112.0,44.2228939,-85.45689300000002,MI,2002.0
235,CHASKA,2.0,17600277.317156922,44.8564189,-93.566931,7.650524060898171e-05,26142.0,44.77654,-93.6530651,MN,2002.0
236,HASTINGS,2.0,17252348.97045827,44.7607749,-92.8112148,0.00011548010855130203,17319.0,44.70223,-92.901129,MN,2002.0
237,EAGAN,2.0,17435565.93955032,44.8619769,-93.1048121,3.0839449824215136e-05,64852.0,44.7753109,-93.228115,MN,2002.0
238,RED WING,2.0,17046187.731402036,44.6694199,-92.4771539,0.00010236462278636504,19538.0,44.527769,-92.672646,MN,2002.0
239,CANNON FALLS,2.0,17098705.101954766,44.543386100000006,-92.8737269,0.0005165289256198347,3872.0,44.4808859,-92.9209609,MN,2002.0
240,BROOKLYN PARK,2.0,17728045.602576043,45.1520559,-93.278327,2.9086255290062682e-05,68761.0,45.065582,-93.4023059,MN,2002.0
241,MINNEAPOLIS,18.0,17589852.90222124,45.05125,-93.193794,4.610478593291754e-05,390415.0,44.890144,-93.329163,MN,2002.0
242,MINNETONKA,2.0,17637323.853488546,44.97884000000001,-93.39906,3.8207312879685175e-05,52346.0,44.891272,-93.5233429,MN,2002.0
243,ROBBINSDALE,10.0,17660677.167083398,45.0428501,-93.3183899,0.0006939143709666227,14411.0,45.006042,-93.356257,MN,2002.0
244,EDEN PRAIRIE,2.0,17566485.13462524,44.8921511,-93.398438,3.570153516601214e-05,56020.0,44.798763,-93.5209309,MN,2002.0
245,NORTHFIELD,2.0,17153110.366060566,44.4816229,-93.129051,0.000118140469017662,16929.0,44.427534,-93.2019229,MN,2002.0
246,STILLWATER,6.0,17493309.133061077,45.0804148,-92.7857058,9.927036283317616e-05,60441.0,45.0359519,-92.8632,MN,2002.0
247,COTTAGE GROVE,2.0,17349912.49002593,44.8627809,-92.862411,6.409229290177856e-05,31205.0,44.7700631,-93.021521,MN,2002.0
248,SPRINGFIELD,2.0,12031605.590284366,37.2708071,-93.1786431,1.3014817369575262e-05,153671.0,37.0874019,-93.414006,MO,2002.0
249,LEE'S SUMMIT,2.0,13498874.578112254,39.0267149,-94.3038089,2.8376039272438353e-05,70482.0,38.824396,-94.4716769,MO,2002.0
250,SAINT LOUIS,4.0,12167338.10166259,38.774349,-90.166409,1.1331316359021428e-05,353004.0,38.5318519,-90.320515,MO,2002.0
251,HELENA,4.0,27239891.81218297,46.627493,-111.948106,0.00015392311540385578,25987.0,46.5592229,-112.083282,MT,2002.0
252,MISSOULA,6.0,28566280.232206617,46.950046,-113.909851,0.0001043260536931423,57512.0,46.802597,-114.1264831,MT,2002.0
253,BUTTE,2.0,26734438.44530449,46.185468,-112.189937,5.733287467033597e-05,34884.0,45.625222,-113.085474,MT,2002.0
254,HASTINGS,2.0,15964777.083757957,40.644673,-98.345372,8.225037012666557e-05,24316.0,40.5613309,-98.4675429,NB,2002.0
255,ALLIANCE,2.0,18750961.241675466,42.1265329,-102.838983,0.00022092124157737766,9053.0,42.0604128,-102.905009,NB,2002.0
256,KEARNEY,2.0,16262139.495372249,40.742706,-99.0170933,7.215267506042787e-05,27719.0,40.660671,-99.1386721,NB,2002.0
257,OMAHA,2.0,15739881.379971273,41.39317,-95.871141,5.074982871932807e-06,394090.0,41.1905479,-96.2913561,NB,2002.0
258,LINCOLN,6.0,15563249.315344697,40.8899361,-96.5773068,2.632237006620076e-05,227943.0,40.7112819,-96.8041498,NB,2002.0
259,THOMASVILLE,2.0,8257777.1168681905,35.9299121,-80.0406499,9.778516599031927e-05,20453.0,35.8310369,-80.1377269,NC,2002.0
260,GREENSBORO,6.0,8305833.092019185,36.2153239,-79.65986600000002,5.278066116574887e-05,113678.0,35.98519500000001,-80.00689090000002,NC,2002.0
261,HIGH POINT,2.0,8290720.802011662,36.086996,-79.896281,2.285426974894585e-05,87511.0,35.911986799999994,-80.071057,NC,2002.0
262,CHARLOTTE,4.0,8098402.284302603,35.393133,-80.67010400000002,6.183680031660442e-06,646864.0,35.0131739,-81.00955390000001,NC,2002.0
263,RALEIGH,2.0,7946255.133585797,35.97172800000001,-78.471063,7.008125922006567e-06,285383.0,35.71580789999999,-78.81904890000001,NC,2002.0
264,FARGO,2.0,20582603.271969497,46.976966,-96.7532568,2.2356860202553154e-05,89458.0,46.7314298,-96.9037708,ND,2002.0
265,GRAND FORKS,2.0,21647354.930010382,47.969701,-97.0098019,4.1067761806981516e-05,48700.0,47.860166,-97.195914,ND,2002.0
266,TILTON,2.0,9678513.490773655,43.502264,-71.5106,0.0005575689991636465,3587.0,43.434881,-71.628811,NH,2002.0
267,COLEBROOK,2.0,10281832.076497521,44.943112,-71.308194,0.000835421888053467,2394.0,44.856375,-71.52267590000002,NH,2002.0
268,LEBANON,2.0,9940154.096498061,43.692614,-72.1603319,0.00015422578655151142,12968.0,43.5851619,-72.334903,NH,2002.0
269,HUDSON,2.0,9325183.89500066,42.824857,-71.3608079,8.454514710855597e-05,23656.0,42.6987891,-71.46381,NH,2002.0
270,PETERBOROUGH,4.0,9520043.29150973,42.9450391,-71.87617709999998,0.0006589785831960461,6070.0,42.833917,-72.00342579999997,NH,2002.0
271,BOSCAWEN,2.0,9636712.934589952,43.384494,-71.5854118,0.0005278437582475588,3789.0,43.2665579,-71.71624,NH,2002.0
272,WINDHAM,2.0,9315171.842141712,42.85073,-71.2363868,0.00018101185627658611,11049.0,42.7601079,-71.366101,NH,2002.0
273,ROCHESTER,2.0,9448243.583335068,43.3792221,-70.89630509999998,6.81059728938228e-05,29366.0,43.2257819,-71.0727078,NH,2002.0
274,ENGLEWOOD,2.0,9148654.768646494,40.9134581,-73.949229,7.476356024073866e-05,26751.0,40.8655679,-73.99457190000003,NJ,2002.0
275,TEANECK,4.0,9158212.251132775,40.917079,-73.98738979999997,9.98003992015968e-05,40080.0,40.8598989,-74.03738790000001,NJ,2002.0
276,MEDFORD,2.0,8891826.028624445,39.9360579,-74.7542431,8.803591865481116e-05,22718.0,39.7851501,-74.86329090000002,NJ,2002.0
277,VOORHEES,2.0,8920199.439131279,39.8738388,-74.9086069,6.965243435258063e-05,28714.0,39.809486,-75.0184739,NJ,2002.0
278,FAIRFIELD,2.0,9223593.685976041,40.9088899,-74.2544759,0.00027739251040221914,7210.0,40.8446669,-74.340328,NJ,2002.0
279,MONTCLAIR,2.0,9178687.249386597,40.861847,-74.18268909999998,5.0261359067149175e-05,39792.0,40.788323,-74.2376399,NJ,2002.0
280,WEST ORANGE,2.0,9176849.806092808,40.826557,-74.22089,4.358912887125951e-05,45883.0,40.7573919,-74.3050489,NJ,2002.0
281,WOODBURY,4.0,8964385.458194857,39.855007,-75.1350949,0.00014639680854957362,27323.0,39.8240559,-75.1708229,NJ,2002.0
282,FRANKLINVILLE,2.0,8850414.412255095,39.64828320000001,-75.06176620000002,0.0001266624445851805,15790.0,39.599149,-75.099075,NJ,2002.0
283,WESTVILLE,2.0,8973413.243353963,39.888317,-75.1128,0.00043535045711797995,4594.0,39.856054,-75.14562579999998,NJ,2002.0
284,LAMBERTVILLE,2.0,9153289.91058263,40.385805,-74.93003709999998,0.0005065856129685917,3948.0,40.354963,-74.9541309,NJ,2002.0
285,FLEMINGTON,2.0,9195819.572879782,40.5191048,-74.850499,9.88972951589774e-05,20223.0,40.4977599,-74.8694941,NJ,2002.0
286,EAST WINDSOR,4.0,9003020.875688374,40.301054,-74.481202,0.00015722652411461814,25441.0,40.216653,-74.579463,NJ,2002.0
287,TRENTON,2.0,9042782.304049306,40.248298,-74.728904,5.486366379546826e-05,36454.0,40.183809,-74.819507,NJ,2002.0
288,NEW BRUNSWICK,2.0,9084153.309340071,40.50953300000001,-74.3924118,4.033152513662304e-05,49589.0,40.467221,-74.48952390000002,NJ,2002.0
289,ASBURY PARK,6.0,8861825.636953313,40.2312219,-73.9946809,0.00034714186530895625,17284.0,40.213125,-74.0272561,NJ,2002.0
290,WEST LONG BRANCH,2.0,8893232.722517783,40.3048549,-74.001402,0.00023721978412999644,8431.0,40.2721698,-74.03845,NJ,2002.0
291,MORRIS PLAINS,2.0,9250220.965256691,40.8530589,-74.460166,0.00037418147801683815,5345.0,40.8198129,-74.495925,NJ,2002.0
292,LAKEWOOD,4.0,8841990.546566239,40.120394,-74.151111,6.492031031908333e-05,61614.0,40.023834,-74.258899,NJ,2002.0
293,LAKEHURST,2.0,8842074.822429275,40.0215819,-74.29846479999998,5.032459362890645e-05,39742.0,40.004135,-74.331896,NJ,2002.0
294,POINT PLEASANT,2.0,8812517.78472924,40.097611,-74.047758,0.00010147133434804668,19710.0,40.0590148,-74.09166090000002,NJ,2002.0
295,MANAHAWKIN,2.0,8684465.849488648,39.7079131,-74.2208579,8.694518106333956e-05,23003.0,39.6731119,-74.2751969,NJ,2002.0
296,CLIFTON,2.0,9181268.65491053,40.899398,-74.11780390000001,2.4901328485874722e-05,80317.0,40.8199619,-74.197734,NJ,2002.0
297,LITTLE FALLS,2.0,9204740.21023847,40.89264,-74.19068890000001,0.00018047283883775492,11082.0,40.8596221,-74.2544759,NJ,2002.0
298,WEST MILFORD,2.0,9351377.145911725,41.202894,-74.27995290000001,7.417572228609576e-05,26963.0,41.0112589,-74.502892,NJ,2002.0
299,HILLSBOROUGH,2.0,9148147.154937275,40.5647619,-74.5721361,5.3475935828877e-05,37400.0,40.43138,-74.797841,NJ,2002.0
300,KENILWORTH,2.0,9132837.783011543,40.6911039,-74.269352,0.00025526483726866624,7835.0,40.665187,-74.31455190000001,NJ,2002.0
301,PHILLIPSBURG,2.0,9356760.106223967,40.7064979,-75.1602089,0.00012917393270038107,15483.0,40.6661719,-75.2039209,NJ,2002.0
302,ALBUQUERQUE,6.0,14005805.307967983,35.2180539,-106.4711629,1.3115098100933795e-05,457488.0,34.946765899999995,-106.881796,NM,2002.0
303,LOS ALAMOS,2.0,14553865.614350699,35.913289,-106.24539509999998,0.00010691756655618518,18706.0,35.8705559,-106.33468700000002,NM,2002.0
304,AZTEC,2.0,15800691.367838446,36.854089,-107.9433539,3.1050114885425076e-05,64412.0,36.76392379999999,-108.037032,NM,2002.0
305,LAS VEGAS,10.0,17455270.99842162,36.380623,-115.062072,8.668921742175864e-06,1153546.0,36.1296229,-115.414625,NV,2002.0
306,RENO,10.0,22477138.245224856,39.723436,-119.6993449,5.0940618520990085e-05,196307.0,39.3924261,-120.0023379,NV,2002.0
307,DELMAR,2.0,9903385.29558475,42.6446929,-73.7977699,6.328513115843432e-05,31603.0,42.605342,-73.860355,NY,2002.0
308,DUNKIRK,2.0,11358568.68155105,42.5043489,-79.308877,0.00015086369465188202,13257.0,42.456911,-79.3633601,NY,2002.0
309,JAMESTOWN,2.0,11129378.969803812,42.127043,-79.206096,6.243756243756244e-05,32032.0,42.0759088,-79.27163979999997,NY,2002.0
310,MILLBROOK,2.0,9483945.339853548,41.800425,-73.672226,0.001386001386001386,1443.0,41.7737499,-73.72267590000001,NY,2002.0
311,ROCHESTER,2.0,11235553.405346908,43.269045,-77.531166,8.715736261820717e-06,229470.0,43.103318,-77.70163199999998,NY,2002.0
312,MINEOLA,10.0,9004115.731652014,40.7599919,-73.6207359,9.528256043296395e-06,1049510.0,40.7368479,-73.657912,NY,2002.0
313,NEW YORK CITY,86.0,9064445.07767924,40.9175771,-73.70027209999998,1.0637385983611252e-05,8084693.0,40.47739910000001,-74.2590899,NY,2002.0
314,YAPHANK,40.0,8867499.608496075,40.8670609,-72.88435109999998,3.118589836047936e-05,1282631.0,40.7965839,-72.9742571,NY,2002.0
315,NORTHPORT,2.0,9000277.485601911,40.919297,-73.3265491,0.00026048450117218026,7678.0,40.8884719,-73.3610618,NY,2002.0
316,OWEGO,2.0,10309826.036296917,42.121074,-76.242254,0.0005065856129685917,3948.0,42.08722589999999,-76.27915490000002,NY,2002.0
317,ITHACA,6.0,10541691.082995594,42.4670791,-76.469803,0.00020292894104914262,29567.0,42.41832700000001,-76.5269469,NY,2002.0
318,RYE,2.0,9097765.767324138,40.997693,-73.61288499999998,0.00013246787653993907,15098.0,40.8941729,-73.715712,NY,2002.0
319,HAMILTON,2.0,11097761.578591699,39.45711,-84.4911438,3.2757886461165525e-05,61054.0,39.334657,-84.629848,OH,2002.0
320,DELAWARE,2.0,11197808.633194523,40.3382011,-83.01260090000002,7.875876191226274e-05,25394.0,40.227401,-83.12861,OH,2002.0
321,WESTERVILLE,2.0,11069392.56883775,40.151583,-82.88061409999997,6.75789829363068e-05,29595.0,40.0901549,-82.971783,OH,2002.0
322,FINDLAY,8.0,11781641.24970549,41.089934,-83.5783589,0.00020407642662176984,39201.0,40.9926539,-83.68940409999998,OH,2002.0
323,TOLEDO,2.0,12120182.210470278,41.732844,-83.454229,4.202828503582911e-05,47587.0,41.580266,-83.694237,OH,2002.0
324,DAYTON,2.0,11237139.176260378,39.9208229,-84.0929378,5.20751965838671e-05,38406.0,39.7018339,-84.31137690000001,OH,2002.0
325,AKRON,2.0,11215122.543721355,41.171061,-81.40494190000003,9.158473648781694e-06,218377.0,40.9976731,-81.62101390000002,OH,2002.0
326,CINCINNATI,2.0,10946750.466363082,39.2207591,-84.36875479999998,6.001086196601585e-06,333273.0,39.051921,-84.71204809999998,OH,2002.0
327,CLEVELAND,10.0,11495983.074018108,41.604436,-81.5327439,2.0778184568457885e-05,481274.0,41.390628,-81.878976,OH,2002.0
328,COLUMBUS,32.0,11010286.317371372,40.1572719,-82.77137809999998,4.530364057224161e-05,706345.0,39.808631,-83.21027990000002,OH,2002.0
329,LAWTON,2.0,11599317.875645949,34.6943509,-98.314426,2.129585263269978e-05,93915.0,34.51117,-98.5364139,OK,2002.0
330,CORVALLIS,4.0,30182692.704136506,44.606254,-123.2308399,7.879444499162809e-05,50765.0,44.5196909,-123.3362331,OR,2002.0
331,LAKE OSWEGO,2.0,31044603.71714848,45.44035020000001,-122.6432012,5.890148726255338e-05,33955.0,45.3823777,-122.7478028,OR,2002.0
332,BEND,2.0,28571751.12070282,44.1231839,-121.248579,3.7347575208679577e-05,53551.0,43.999089,-121.3807099,OR,2002.0
333,EUGENE,2.0,29429029.508199193,44.1326199,-123.036699,1.4091652105292824e-05,141928.0,43.9887109,-123.208402,OR,2002.0
334,SALEM,2.0,30558951.39372565,45.0123409,-122.9337039,1.6323332571577813e-05,122524.0,44.853642,-123.12271090000002,OR,2002.0
335,PORTLAND,2.0,31203265.33711644,45.65288560000001,-122.47196409999998,3.6872680477943683e-06,542407.0,45.4325405,-122.83669009999998,OR,2002.0
336,TIGARD,2.0,31116086.42221082,45.4564383,-122.7435903,4.713757100096632e-05,42429.0,45.3932465,-122.8568846,OR,2002.0
337,HARRISBURG,2.0,9590826.821743215,40.326688,-76.836394,4.067934506254449e-05,49165.0,40.237601,-76.92445699999998,PA,2002.0
338,LANCASTER,2.0,9321916.478972465,40.315695,-75.87377409999998,3.533818644427168e-05,56596.0,39.7211309,-76.72162,PA,2002.0
339,PHILADELPHIA,2.0,9029332.147303184,40.1379919,-74.95576290000002,1.3121413753603468e-06,1524226.0,39.8670041,-75.280303,PA,2002.0
340,COVENTRY,2.0,8926758.397709843,41.73020800000001,-71.5324061,5.8215689128220055e-05,34355.0,41.6560649,-71.789703,RI,2002.0
341,WARWICK,2.0,8869803.714219047,41.7683329,-71.32566700000002,2.284148012791229e-05,87560.0,41.629397,-71.51891309999998,RI,2002.0
342,PROVIDENCE,18.0,8919878.082997719,41.86157100000001,-71.3696939,0.00010160192366308802,177162.0,41.77241400000001,-71.472667,RI,2002.0
343,WALTERBORO,2.0,7050361.061751414,32.952465999999994,-80.636364,0.0003791469194312796,5275.0,32.870284000000005,-80.7214668,SC,2002.0
344,HARTSVILLE,2.0,7576013.2293942,34.3950549,-80.04239190000001,0.0002585649644473174,7735.0,34.3443169,-80.12531990000002,SC,2002.0
345,LANCASTER,2.0,7867815.408388991,34.7609268,-80.74578790000002,0.00023892008123282762,8371.0,34.687057,-80.811931,SC,2002.0
346,COLUMBIA,2.0,7589425.028312209,34.131598,-80.70415190000001,1.047844583691347e-05,190868.0,33.943419899999995,-81.170978,SC,2002.0
347,RAPID CITY,2.0,20676951.566487376,44.136807,-103.0393968,3.327897766980598e-05,60098.0,44.002127,-103.325763,SD,2002.0
348,CROSSVILLE,4.0,9344875.475035379,36.01202,-84.974817,0.00043706293706293706,9152.0,35.886623,-85.094836,TN,2002.0
349,NASHVILLE,4.0,9862073.733121479,36.4054959,-86.51558790000001,7.135263184182549e-06,560596.0,35.9677851,-87.054903,TN,2002.0
350,DYERSBURG,2.0,10374866.130473338,36.086796,-89.3236921,0.00011246696282966878,17783.0,35.990766,-89.4285978,TN,2002.0
351,MORRISTOWN,2.0,9096775.16755368,36.2711399,-83.19557209999998,7.863799001297527e-05,25433.0,36.1333658,-83.429113,TN,2002.0
352,KNOXVILLE,10.0,9107062.780522991,36.067428,-83.68854300000002,4.714890567389931e-05,212094.0,35.8494959,-84.161622,TN,2002.0
353,RIPLEY,2.0,10245304.3541152,35.79562100000001,-89.504137,0.00025021894157387716,7993.0,35.700584,-89.572879,TN,2002.0
354,LEWISBURG,2.0,9472199.96477613,35.488549,-86.727924,0.00013743815283122595,14552.0,35.4202189,-86.886524,TN,2002.0
